,Product Name,Product ID,Listing Price,Sale Price,Discount,Brand,Description,Rating,Reviews,Images,Last Visited
2022,Men's Football X 19.3 Turf Boots,EG7155,5999,5999,0,Adidas,"These super-light football boots are optimised for acceleration. The distinctive low-cut collar and snug fit keep you strapped in for high-speed play. A flexible mesh, textile and syntetic upper delivers lightweight comfort and a natural touch. Cushioning reduces stud pressure through an outsole perforated to shed unnecessary weight.",0,0,"[""https://content.adidas.co.in/static/Product-EG7155/MEN_FOOTBALL_SHOES_EG7155_1.jpg"",""https://content.adidas.co.in/static/Product-EG7155/MEN_FOOTBALL_SHOES_EG7155_2.jpg"",""https://content.adidas.co.in/static/Product-EG7155/MEN_FOOTBALL_SHOES_EG7155_3.jpg"",""https://content.adidas.co.in/static/Product-EG7155/MEN_FOOTBALL_SHOES_EG7155_4.jpg"",""https://content.adidas.co.in/static/Product-EG7155/MEN_FOOTBALL_SHOES_EG7155_5.jpg"",""https://content.adidas.co.in/static/Product-EG7155/MEN_FOOTBALL_SHOES_EG7155_6.jpg""]",2020-04-13T15:07:37
1834,Men's adidas Originals Marathon Tech Shoes,G27464,11999,5999,50,Adidas,"These shoes follow in the style steps of adidas' first trail shoe, the Marathon TR. The vintage-inspired upper is a mix of breathable mesh and synthetic suede, with iconic 3-Stripes branding. Extra comfort comes from the Boost midsole, which gives durable cushioning.",0,0,"[""https://content.adidas.co.in/static/Product-G27464/MEN_Originals_SHOES_LOW_G27464_1.jpg"",""https://content.adidas.co.in/static/Product-G27464/MEN_Originals_SHOES_LOW_G27464_2.jpg"",""https://content.adidas.co.in/static/Product-G27464/MEN_Originals_SHOES_LOW_G27464_3.jpg"",""https://content.adidas.co.in/static/Product-G27464/MEN_Originals_SHOES_LOW_G27464_4.jpg"",""https://content.adidas.co.in/static/Product-G27464/MEN_Originals_SHOES_LOW_G27464_5.jpg"",""https://content.adidas.co.in/static/Product-G27464/MEN_Originals_SHOES_LOW_G27464_6.jpg""]",2020-04-13T15:07:29
1892,MEN'S ADIDAS ORIGINALS I-5923 SHOES,B37919,11999,5999,50,Adidas,"Inspired by '70s and '80s adidas running sneakers, these shoes have a retro look with a modern feel. They're made in stretchy mesh with wedge-shaped cushioning at the midsole.",0,0,"[""https://content.adidas.co.in/static/Product-B37919/Men_ORIGINALS_SHOES_LOW_B37919_1.jpg"",""https://content.adidas.co.in/static/Product-B37919/Men_ORIGINALS_SHOES_LOW_B37919_2.jpg"",""https://content.adidas.co.in/static/Product-B37919/Men_ORIGINALS_SHOES_LOW_B37919_3.jpg"",""https://content.adidas.co.in/static/Product-B37919/Men_ORIGINALS_SHOES_LOW_B37919_4.jpg"",""https://content.adidas.co.in/static/Product-B37919/Men_ORIGINALS_SHOES_LOW_B37919_5.jpg"",""https://content.adidas.co.in/static/Product-B37919/Men_ORIGINALS_SHOES_LOW_B37919_6.jpg""]",2020-04-13T15:07:31
1896,Men's adidas Football Nemeziz 19.3 Turf Boots,F34428,5999,5999,0,Adidas,"Nemeziz isn't just a shoe. It's a commitment that skills should be about wins, not likes. If you'd take celebrity over silverware, get out of here. But if you're ready to rip up the field to carry your team to victory, read on. The soft mesh upper on these soccer shoes offers a responsive touch, helping you keep the ball close while you weave your magic. They're made with a mid-cut design to support your ankle through every twist and turn.",0,0,"[""https://content.adidas.co.in/static/Product-F34428/Men_FOOTBALL_SHOES_TURF_F34428_1.jpg"",""https://content.adidas.co.in/static/Product-F34428/Men_FOOTBALL_SHOES_TURF_F34428_2.jpg"",""https://content.adidas.co.in/static/Product-F34428/Men_FOOTBALL_SHOES_TURF_F34428_3.jpg"",""https://content.adidas.co.in/static/Product-F34428/Men_FOOTBALL_SHOES_TURF_F34428_4.jpg"",""https://content.adidas.co.in/static/Product-F34428/Men_FOOTBALL_SHOES_TURF_F34428_5.jpg"",""https://content.adidas.co.in/static/Product-F34428/Men_FOOTBALL_SHOES_TURF_F34428_6.jpg""]",2020-04-13T15:07:31
2019,Men's Football Predator 20.3 Turf Shoes,EE9577,5999,5999,0,Adidas,"It shows no mercy. It feels no pity. Every inch of its fearsome frame has mutated to fulfill its single, Unrelenting Goal. Domination. The Predator 20 is here and it's hungry for control. Legal? Absolutely. Fair? Who Cares? Get a grip, playtime's over. ",0,0,"[""https://content.adidas.co.in/static/Product-EE9577/MEN_FOOTBALL_SHOES_EE9577_1.jpg"",""https://content.adidas.co.in/static/Product-EE9577/MEN_FOOTBALL_SHOES_EE9577_2.jpg"",""https://content.adidas.co.in/static/Product-EE9577/MEN_FOOTBALL_SHOES_EE9577_3.jpg"",""https://content.adidas.co.in/static/Product-EE9577/MEN_FOOTBALL_SHOES_EE9577_4.jpg"",""https://content.adidas.co.in/static/Product-EE9577/MEN_FOOTBALL_SHOES_EE9577_5.jpg"",""https://content.adidas.co.in/static/Product-EE9577/MEN_FOOTBALL_SHOES_EE9577_6.jpg""]",2020-04-13T15:07:37
2018,Men's Football Predator 20.3 Firm Ground Shoes,EF1634,5999,5999,0,Adidas,"It shows no mercy. It feels no pity. Every inch of its fearsome frame has mutated to fulfil its single, Unrelenting Goal. Domination. The Predator 20 is here and it's hungry for control. Legal? Absolutely. Fair? Who Cares? Get a grip, playtime's over. ",0,0,"[""https://content.adidas.co.in/static/Product-EF1634/MEN_FOOTBALL_SHOES_EF1634_1.jpg"",""https://content.adidas.co.in/static/Product-EF1634/MEN_FOOTBALL_SHOES_EF1634_2.jpg"",""https://content.adidas.co.in/static/Product-EF1634/MEN_FOOTBALL_SHOES_EF1634_3.jpg"",""https://content.adidas.co.in/static/Product-EF1634/MEN_FOOTBALL_SHOES_EF1634_4.jpg"",""https://content.adidas.co.in/static/Product-EF1634/MEN_FOOTBALL_SHOES_EF1634_5.jpg"",""https://content.adidas.co.in/static/Product-EF1634/MEN_FOOTBALL_SHOES_EF1634_6.jpg""]",2020-04-13T15:07:37
2016,Men's Football Predator 20.3 Indoor Boots,EE9573,5999,5999,0,Adidas,"It shows no mercy. It feels no pity. Every inch of its fearsome frame has mutated to fulfill its single, Unrelenting Goal. Domination. The Predator 20 is here and it's hungry for control. Legal? Absolutely. Fair? Who Cares? Get a grip, playtime's over. ",0,0,"[""https://content.adidas.co.in/static/Product-EE9573/MEN_FOOTBALL_SHOES_EE9573_1.jpg"",""https://content.adidas.co.in/static/Product-EE9573/MEN_FOOTBALL_SHOES_EE9573_2.jpg"",""https://content.adidas.co.in/static/Product-EE9573/MEN_FOOTBALL_SHOES_EE9573_3.jpg"",""https://content.adidas.co.in/static/Product-EE9573/MEN_FOOTBALL_SHOES_EE9573_4.jpg"",""https://content.adidas.co.in/static/Product-EE9573/MEN_FOOTBALL_SHOES_EE9573_5.jpg"",""https://content.adidas.co.in/static/Product-EE9573/MEN_FOOTBALL_SHOES_EE9573_6.jpg""]",2020-04-13T15:07:37
1972,Men's adidas Sport Inspired Lite Racer RBN Shoes,EG4009,5999,5999,0,Adidas,The spirit of speed combined with comfort and style for the streets. These running-inspired shoes make every step airy and comfortable with a sock-like mesh upper and plush midsole cushioning. Seamless 3-Stripes add to the sporty look.,0,0,"[""https://content.adidas.co.in/static/Product-EG4009/MEN_CORE-SPORTS_INSPIRED_SHOES_EG4009_1.jpg"",""https://content.adidas.co.in/static/Product-EG4009/MEN_CORE-SPORTS_INSPIRED_SHOES_EG4009_2.jpg"",""https://content.adidas.co.in/static/Product-EG4009/MEN_CORE-SPORTS_INSPIRED_SHOES_EG4009_3.jpg"",""https://content.adidas.co.in/static/Product-EG4009/MEN_CORE-SPORTS_INSPIRED_SHOES_EG4009_4.jpg"",""https://content.adidas.co.in/static/Product-EG4009/MEN_CORE-SPORTS_INSPIRED_SHOES_EG4009_5.jpg"",""https://content.adidas.co.in/static/Product-EG4009/MEN_CORE-SPORTS_INSPIRED_SHOES_EG4009_6.jpg""]",2020-04-13T15:07:35
2158,Men's adidas Running PureBounce+ Shoes,G27364,9999,5999,40,Adidas,"Stay connected to the ground under your feet in these natural shoes. Designed to provide support for street running, they have a wide forefoot to give you a stable platform for quick side-to-side movement. Flexible cushioning provides long-lasting comfort for longer runs. The knit upper has a sock-like collar for a snug feel.",0,0,"[""https://content.adidas.co.in/static/Product-G27364/Men_RUNNING_SHOES_LOW_G27364_1.jpg"",""https://content.adidas.co.in/static/Product-G27364/Men_RUNNING_SHOES_LOW_G27364_2.jpg"",""https://content.adidas.co.in/static/Product-G27364/Men_RUNNING_SHOES_LOW_G27364_3.jpg"",""https://content.adidas.co.in/static/Product-G27364/Men_RUNNING_SHOES_LOW_G27364_4.jpg"",""https://content.adidas.co.in/static/Product-G27364/Men_RUNNING_SHOES_LOW_G27364_5.jpg"",""https://content.adidas.co.in/static/Product-G27364/Men_RUNNING_SHOES_LOW_G27364_6.jpg""]",2020-04-13T15:07:42
2159,Men's adidas Running Alphabounce+ Shoes,G28583,9999,5999,40,Adidas,Run or cross-train in these lightweight and supportive shoes. The breathable mesh upper is built with targeted areas of support and stretch for confident multidirectional movement. Flexible cushioning adds spring to your step. Featuring a leather heel and tongue tabs.,0,0,"[""https://content.adidas.co.in/static/Product-G28583/Men_RUNNING_SHOES_LOW_G28583_1.jpg"",""https://content.adidas.co.in/static/Product-G28583/Men_RUNNING_SHOES_LOW_G28583_2.jpg"",""https://content.adidas.co.in/static/Product-G28583/Men_RUNNING_SHOES_LOW_G28583_3.jpg"",""https://content.adidas.co.in/static/Product-G28583/Men_RUNNING_SHOES_LOW_G28583_4.jpg"",""https://content.adidas.co.in/static/Product-G28583/Men_RUNNING_SHOES_LOW_G28583_5.jpg"",""https://content.adidas.co.in/static/Product-G28583/Men_RUNNING_SHOES_LOW_G28583_6.jpg""]",2020-04-13T15:07:42
2208,Men's adidas Originals I-5923 Shoes,BD7810,11999,5999,50,Adidas,These shoes add modern comfort to a '70s-style runner. The lightweight upper has a mesh build detailed with synthetic suede overlays and serrated 3-Stripes. Boost in the midsole provides durable cushioning.,0,0,"[""https://content.adidas.co.in/static/Product-BD7810/MEN_Originals_SHOES_LOW_BD7810_1.jpg"",""https://content.adidas.co.in/static/Product-BD7810/MEN_Originals_SHOES_LOW_BD7810_2.jpg"",""https://content.adidas.co.in/static/Product-BD7810/MEN_Originals_SHOES_LOW_BD7810_3.jpg"",""https://content.adidas.co.in/static/Product-BD7810/MEN_Originals_SHOES_LOW_BD7810_4.jpg"",""https://content.adidas.co.in/static/Product-BD7810/MEN_Originals_SHOES_LOW_BD7810_5.jpg"",""https://content.adidas.co.in/static/Product-BD7810/MEN_Originals_SHOES_LOW_BD7810_6.jpg""]",2020-04-13T15:07:44
1323,Women's adidas ORIGINALS STAN SMITH Low Shoes ,B24105,5999,5999,0,Adidas,"Stylish and distinctly designed adidas Originals Stan Smith shoes for women. Featuring a Leather toe, this footwear offers you brand new style and approach. Leather upper along with padded collar and Perforated 3-Stripes on the sides provide enhanced comfort and style. ",0,0,"[""https://content.adidas.co.in/static/Product-B24105/Women_ORIGINALS_SHOES_LOW_B24105_1.jpg"",""https://content.adidas.co.in/static/Product-B24105/Women_ORIGINALS_SHOES_LOW_B24105_2.jpg"",""https://content.adidas.co.in/static/Product-B24105/Women_ORIGINALS_SHOES_LOW_B24105_3.jpg"",""https://content.adidas.co.in/static/Product-B24105/Women_ORIGINALS_SHOES_LOW_B24105_4.jpg"",""https://content.adidas.co.in/static/Product-B24105/Women_ORIGINALS_SHOES_LOW_B24105_5.jpg"",""https://content.adidas.co.in/static/Product-B24105/Women_ORIGINALS_SHOES_LOW_B24105_6.jpg""]",2020-04-13T15:07:07
1189,MEN'S ADIDAS RUNFALCON SHOES,G28971,5999,5999,0,Adidas,Water-repellent shoes for adding variety to your daily workout routine. These multisport training shoes have a ripstop and leather-like upper for cold-weather durability. A midfoot cage provides additional stability while lightweight cushioning keeps you comfortable across long distances.,0,0,"[""https://content.adidas.co.in/static/Product-G28971/MEN_CORE_SHOES_MID_G28971_1.jpg"",""https://content.adidas.co.in/static/Product-G28971/MEN_CORE_SHOES_MID_G28971_2.jpg"",""https://content.adidas.co.in/static/Product-G28971/MEN_CORE_SHOES_MID_G28971_3.jpg"",""https://content.adidas.co.in/static/Product-G28971/MEN_CORE_SHOES_MID_G28971_4.jpg"",""https://content.adidas.co.in/static/Product-G28971/MEN_CORE_SHOES_MID_G28971_5.jpg"",""https://content.adidas.co.in/static/Product-G28971/MEN_CORE_SHOES_MID_G28971_6.jpg""]",2020-04-13T15:07:02
2301,Men's adidas Running Alphabounce Instinct Shoes,G28832,9999,5999,40,Adidas,"The athlete's running shoe. These neutral shoes have a seamless, supportive two-layer mesh upper. Strategic zones of reinforcement support lateral as well as linear movement. The flexible midsole offers enhanced cushioning and allows the foot to move naturally. ",0,0,"[""https://content.adidas.co.in/static/Product-G28832/Men_RUNNING_SHOES_LOW_G28832_1.jpg"",""https://content.adidas.co.in/static/Product-G28832/Men_RUNNING_SHOES_LOW_G28832_2.jpg"",""https://content.adidas.co.in/static/Product-G28832/Men_RUNNING_SHOES_LOW_G28832_3.jpg"",""https://content.adidas.co.in/static/Product-G28832/Men_RUNNING_SHOES_LOW_G28832_4.jpg"",""https://content.adidas.co.in/static/Product-G28832/Men_RUNNING_SHOES_LOW_G28832_5.jpg"",""https://content.adidas.co.in/static/Product-G28832/Men_RUNNING_SHOES_LOW_G28832_6.jpg""]",2020-04-13T15:07:47
2297,MEN'S ADIDAS RUNNING SOLAR GLIDE SHOES,CQ3176,11999,5999,50,Adidas,"A go-to pair for all your runs, these shoes have energised cushioning that works with a flexible outsole to deliver a smooth and comfortable ride. The breathable mesh upper is designed to support and stretch as you move for an optimal fit. Boost is our most responsive cushioning ever: The more energy you give, the more you get. Solar Propulsion Rail helps to support and guide the foot. Fitcounter moulded heel counter provides a natural fit that allows optimal movement of the Achilles. Stretchweb outsole flexes naturally for an energised ride, while Continentalâ¢ Rubber gives you superior traction. ",0,0,"[""https://content.adidas.co.in/static/Product-CQ3176/Men_RUNNING_SHOES_LOW_CQ3176_1.jpg"",""https://content.adidas.co.in/static/Product-CQ3176/Men_RUNNING_SHOES_LOW_CQ3176_2.jpg"",""https://content.adidas.co.in/static/Product-CQ3176/Men_RUNNING_SHOES_LOW_CQ3176_3.jpg"",""https://content.adidas.co.in/static/Product-CQ3176/Men_RUNNING_SHOES_LOW_CQ3176_4.jpg"",""https://content.adidas.co.in/static/Product-CQ3176/Men_RUNNING_SHOES_LOW_CQ3176_5.jpg"",""https://content.adidas.co.in/static/Product-CQ3176/Men_RUNNING_SHOES_LOW_CQ3176_6.jpg""]",2020-04-13T15:07:47
2294,men's ADIDAS RUNNING SUPERNOVA SHOES,CG4019,11999,5999,50,Adidas,"These men's neutral running shoes powered world-class runners to victory in the Boston MarathonÂ®. The shoes feature the energy-returning benefits of Boost cushioning riding under a durable mesh upper. Quarter panels provide targeted support, while the moulded heel counter gives a locked-down fit.",0,0,"[""https://content.adidas.co.in/static/Product-CG4019/Men_RUNNING_SHOES_LOW_CG4019_1.jpg"",""https://content.adidas.co.in/static/Product-CG4019/Men_RUNNING_SHOES_LOW_CG4019_2.jpg"",""https://content.adidas.co.in/static/Product-CG4019/Men_RUNNING_SHOES_LOW_CG4019_3.jpg"",""https://content.adidas.co.in/static/Product-CG4019/Men_RUNNING_SHOES_LOW_CG4019_4.jpg"",""https://content.adidas.co.in/static/Product-CG4019/Men_RUNNING_SHOES_LOW_CG4019_5.jpg"",""https://content.adidas.co.in/static/Product-CG4019/Men_RUNNING_SHOES_LOW_CG4019_6.jpg""]",2020-04-13T15:07:47
1240,Women's Sport Inspired Grand Court Shoes,EE8133,5999,5999,0,Adidas,A '70s style reborn. These shoes take inspiration from iconic sport styles of the past and move them into the future. The shoes craft an everyday look with a leather-like upper. Signature 3-Stripes flash along the sides. Plush midsole cushioning gives comfort to every step.,0,0,"[""https://content.adidas.co.in/static/Product-EE8133/WOMEN_CORE-SPORTS_INSPIRED_SHOES_EE8133_1.jpg"",""https://content.adidas.co.in/static/Product-EE8133/WOMEN_CORE-SPORTS_INSPIRED_SHOES_EE8133_2.jpg"",""https://content.adidas.co.in/static/Product-EE8133/WOMEN_CORE-SPORTS_INSPIRED_SHOES_EE8133_3.jpg"",""https://content.adidas.co.in/static/Product-EE8133/WOMEN_CORE-SPORTS_INSPIRED_SHOES_EE8133_4.jpg"",""https://content.adidas.co.in/static/Product-EE8133/WOMEN_CORE-SPORTS_INSPIRED_SHOES_EE8133_5.jpg"",""https://content.adidas.co.in/static/Product-EE8133/WOMEN_CORE-SPORTS_INSPIRED_SHOES_EE8133_6.jpg""]",2020-04-13T15:07:04
1241,Women's adidas Originals Fiorucci Falcon Shoes,G28914,11999,5999,50,Adidas,"Fiorucci brings its electric energy and carefree, joyful style to adidas Originals. A collaboration with the endlessly creative fashion brand, these Falcon shoes embody the fun, sassy spirit Fiorucci is known for. A Fiorucci logo embroidery stands out on the side.",0,0,"[""https://content.adidas.co.in/static/Product-G28914/WOMEN_Originals_SHOES_G28914_1.jpg"",""https://content.adidas.co.in/static/Product-G28914/WOMEN_Originals_SHOES_G28914_2.jpg"",""https://content.adidas.co.in/static/Product-G28914/WOMEN_Originals_SHOES_G28914_3.jpg"",""https://content.adidas.co.in/static/Product-G28914/WOMEN_Originals_SHOES_G28914_4.jpg"",""https://content.adidas.co.in/static/Product-G28914/WOMEN_Originals_SHOES_G28914_5.jpg"",""https://content.adidas.co.in/static/Product-G28914/WOMEN_Originals_SHOES_G28914_6.jpg""]",2020-04-13T15:07:04
1268,Men's Running Nova Flow Shoes ,EH1856,5999,5999,0,Adidas,"Cushion your every step in lightweight comfort. These adidas running shoes feature a breathable mesh upper and ultra-soft midsole cushioning to soften your stride. A durable outsole grips uneven surfaces so you can run with confidence, regardless of the terrain.",0,0,"[""https://content.adidas.co.in/static/Product-EH1856/MEN_CORE-RUNNING_SHOES_EH1856_1.jpg"",""https://content.adidas.co.in/static/Product-EH1856/MEN_CORE-RUNNING_SHOES_EH1856_2.jpg"",""https://content.adidas.co.in/static/Product-EH1856/MEN_CORE-RUNNING_SHOES_EH1856_3.jpg"",""https://content.adidas.co.in/static/Product-EH1856/MEN_CORE-RUNNING_SHOES_EH1856_4.jpg"",""https://content.adidas.co.in/static/Product-EH1856/MEN_CORE-RUNNING_SHOES_EH1856_5.jpg"",""https://content.adidas.co.in/static/Product-EH1856/MEN_CORE-RUNNING_SHOES_EH1856_6.jpg""]",2020-04-13T15:07:05
1274,Men's Running Nova Flow Shoes ,EH1855,5999,5999,0,Adidas,"Cushion your every step in lightweight comfort. These adidas running shoes feature a breathable mesh upper and ultra-soft midsole cushioning to soften your stride. A durable outsole grips uneven surfaces so you can run with confidence, regardless of the terrain.",0,0,"[""https://content.adidas.co.in/static/Product-EH1855/MEN_CORE-RUNNING_SHOES_EH1855_1.jpg"",""https://content.adidas.co.in/static/Product-EH1855/MEN_CORE-RUNNING_SHOES_EH1855_2.jpg"",""https://content.adidas.co.in/static/Product-EH1855/MEN_CORE-RUNNING_SHOES_EH1855_3.jpg"",""https://content.adidas.co.in/static/Product-EH1855/MEN_CORE-RUNNING_SHOES_EH1855_4.jpg"",""https://content.adidas.co.in/static/Product-EH1855/MEN_CORE-RUNNING_SHOES_EH1855_5.jpg"",""https://content.adidas.co.in/static/Product-EH1855/MEN_CORE-RUNNING_SHOES_EH1855_6.jpg""]",2020-04-13T15:07:05
1291,Men's Running Thrum Shoes,CM4857,5999,5999,0,Adidas,"These men's running shoes keep you comfortable so you stay focused on your goals. They feature a textile, mesh and synthetic upper along with Cloudfoam midsole provides optimum cushioning  where you need it most and durable Rubber outsole for long-lasting wear. ",0,0,"[""https://content.adidas.co.in/static/Product-CM4857/MEN_CORE-RUNNING_SHOES_CM4857_1.jpg"",""https://content.adidas.co.in/static/Product-CM4857/MEN_CORE-RUNNING_SHOES_CM4857_2.jpg"",""https://content.adidas.co.in/static/Product-CM4857/MEN_CORE-RUNNING_SHOES_CM4857_3.jpg"",""https://content.adidas.co.in/static/Product-CM4857/MEN_CORE-RUNNING_SHOES_CM4857_4.jpg"",""https://content.adidas.co.in/static/Product-CM4857/MEN_CORE-RUNNING_SHOES_CM4857_5.jpg"",""https://content.adidas.co.in/static/Product-CM4857/MEN_CORE-RUNNING_SHOES_CM4857_6.jpg""]",2020-04-13T15:07:06
2011,Men's Football Nemeziz 19.3 Indoor Shoes,EG7224,5999,5999,0,Adidas,"Nemeziz isn't just a shoe. It's a commitment that skills should be about wins, not likes. If you'd take celebrity over silverware, get out of here. But if you're ready to rip up the field to carry your team to victory, read on. The hard-wearing textile upper on these soccer shoes supports you through every twist and turn.",0,0,"[""https://content.adidas.co.in/static/Product-EG7224/MEN_FOOTBALL_SHOES_EG7224_1.jpg"",""https://content.adidas.co.in/static/Product-EG7224/MEN_FOOTBALL_SHOES_EG7224_2.jpg"",""https://content.adidas.co.in/static/Product-EG7224/MEN_FOOTBALL_SHOES_EG7224_3.jpg"",""https://content.adidas.co.in/static/Product-EG7224/MEN_FOOTBALL_SHOES_EG7224_4.jpg"",""https://content.adidas.co.in/static/Product-EG7224/MEN_FOOTBALL_SHOES_EG7224_5.jpg"",""https://content.adidas.co.in/static/Product-EG7224/MEN_FOOTBALL_SHOES_EG7224_6.jpg""]",2020-04-13T15:07:37
1360,Men's adidas Running SenseBounce+ Shoes,G27479,9999,5999,40,Adidas,"Stay connected to the ground under your feet in these natural shoes. Designed to provide support for street running, they have a wide forefoot to give you a stable platform for quick side-to-side movement. Flexible cushioning provides long-lasting comfort for longer runs. The knit upper has a sock-like collar for a snug feel.",0,0,"[""https://content.adidas.co.in/static/Product-G27479/Men_RUNNING_SHOES_LOW_G27479_1.jpg"",""https://content.adidas.co.in/static/Product-G27479/Men_RUNNING_SHOES_LOW_G27479_2.jpg"",""https://content.adidas.co.in/static/Product-G27479/Men_RUNNING_SHOES_LOW_G27479_3.jpg"",""https://content.adidas.co.in/static/Product-G27479/Men_RUNNING_SHOES_LOW_G27479_4.jpg"",""https://content.adidas.co.in/static/Product-G27479/Men_RUNNING_SHOES_LOW_G27479_5.jpg"",""https://content.adidas.co.in/static/Product-G27479/Men_RUNNING_SHOES_LOW_G27479_6.jpg""]",2020-04-13T15:07:08
289,Men's Running Nova Flow Shoes ,EH1366,5999,5999,0,Adidas,"Cushion your every step in lightweight comfort. These adidas running shoes feature a breathable mesh upper and ultra-soft midsole cushioning to soften your stride. A durable outsole grips uneven surfaces so you can run with confidence, regardless of the terrain.",0,0,"[""https://content.adidas.co.in/static/Product-EH1366/MEN_CORE-RUNNING_SHOES_EH1366_1.jpg"",""https://content.adidas.co.in/static/Product-EH1366/MEN_CORE-RUNNING_SHOES_EH1366_2.jpg"",""https://content.adidas.co.in/static/Product-EH1366/MEN_CORE-RUNNING_SHOES_EH1366_3.jpg"",""https://content.adidas.co.in/static/Product-EH1366/MEN_CORE-RUNNING_SHOES_EH1366_4.jpg"",""https://content.adidas.co.in/static/Product-EH1366/MEN_CORE-RUNNING_SHOES_EH1366_5.jpg"",""https://content.adidas.co.in/static/Product-EH1366/MEN_CORE-RUNNING_SHOES_EH1366_6.jpg""]",2020-04-13T15:06:29
1374,Unisex adidas Running Alphabounce+ Shoes,EF1229,9999,5999,40,Adidas,Train to gain an edge in your sport in these versatile shoes. The have a seamless stretch mesh upper with built-in midfoot support for linear and lateral moves. The midsole offers the perfect balance of durability and cushioning for tough workouts and long training runs.,0,0,"[""https://content.adidas.co.in/static/Product-EF1229/Unisex_RUNNING_SHOES_LOW_EF1229_1.jpg"",""https://content.adidas.co.in/static/Product-EF1229/Unisex_RUNNING_SHOES_LOW_EF1229_2.jpg"",""https://content.adidas.co.in/static/Product-EF1229/Unisex_RUNNING_SHOES_LOW_EF1229_3.jpg"",""https://content.adidas.co.in/static/Product-EF1229/Unisex_RUNNING_SHOES_LOW_EF1229_4.jpg"",""https://content.adidas.co.in/static/Product-EF1229/Unisex_RUNNING_SHOES_LOW_EF1229_5.jpg"",""https://content.adidas.co.in/static/Product-EF1229/Unisex_RUNNING_SHOES_LOW_EF1229_6.jpg""]",2020-04-13T15:07:09
1394,Men's Originals Skateboarding Seeley Shoes,F37427,5999,5999,0,Adidas,"Old-school skate style graduates to a new look and feel. These shoes boast a smooth, abrasion-resistant upper that stands up to abuse and a lightly padded mid-top cut for better ankle protection and support. A vulcanized rubber outsole sticks to your board for great control.",0,0,"[""https://content.adidas.co.in/static/Product-F37427/MEN_ORIGINALS_SHOES_F37427_1.jpg"",""https://content.adidas.co.in/static/Product-F37427/MEN_ORIGINALS_SHOES_F37427_2.jpg"",""https://content.adidas.co.in/static/Product-F37427/MEN_ORIGINALS_SHOES_F37427_3.jpg"",""https://content.adidas.co.in/static/Product-F37427/MEN_ORIGINALS_SHOES_F37427_4.jpg"",""https://content.adidas.co.in/static/Product-F37427/MEN_ORIGINALS_SHOES_F37427_5.jpg"",""https://content.adidas.co.in/static/Product-F37427/MEN_ORIGINALS_SHOES_F37427_6.jpg""]",2020-04-13T15:07:10
1401,Women's adidas Originals I-5923 Shoes,CG6040,11999,5999,50,Adidas,"Updated for extra comfort, these shoes add modern cushioning to a '70s-style runner. The lightweight upper has a stretch mesh build detailed with suede overlays and serrated 3-Stripes. Boost in the midsole provides durable cushioning.",0,0,"[""https://content.adidas.co.in/static/Product-CG6040/WOMEN_Originals_SHOES_LOW_CG6040_1.jpg"",""https://content.adidas.co.in/static/Product-CG6040/WOMEN_Originals_SHOES_LOW_CG6040_2.jpg"",""https://content.adidas.co.in/static/Product-CG6040/WOMEN_Originals_SHOES_LOW_CG6040_3.jpg"",""https://content.adidas.co.in/static/Product-CG6040/WOMEN_Originals_SHOES_LOW_CG6040_4.jpg"",""https://content.adidas.co.in/static/Product-CG6040/WOMEN_Originals_SHOES_LOW_CG6040_5.jpg"",""https://content.adidas.co.in/static/Product-CG6040/WOMEN_Originals_SHOES_LOW_CG6040_6.jpg""]",2020-04-13T15:07:10
1404,Unisex adidas Originals Skateboarding 3MC Shoes,EG2738,5999,5999,0,Adidas,"Combining skate-friendly design with a clean, classic profile, these shoes are in their element on or off the board. Their highly versatile style is rider-friendly, with a reinforced canvas upper and an ultra-flexible Geoflex outsole that moves naturally with your foot and has great board feel. ",0,0,"[""https://content.adidas.co.in/static/Product-EG2738/WOMEN_ORIGINALS_SHOES_EG2738_1.jpg"",""https://content.adidas.co.in/static/Product-EG2738/WOMEN_ORIGINALS_SHOES_EG2738_2.jpg"",""https://content.adidas.co.in/static/Product-EG2738/WOMEN_ORIGINALS_SHOES_EG2738_3.jpg"",""https://content.adidas.co.in/static/Product-EG2738/WOMEN_ORIGINALS_SHOES_EG2738_4.jpg"",""https://content.adidas.co.in/static/Product-EG2738/WOMEN_ORIGINALS_SHOES_EG2738_5.jpg"",""https://content.adidas.co.in/static/Product-EG2738/WOMEN_ORIGINALS_SHOES_EG2738_6.jpg""]",2020-04-13T15:07:10
